ID,Text,Split,PPL
31331,.--,!EARLY_STOP 每,1.0213323
31411,<<(,!EARLY_STOP 每,1.0125645
31414,/><,!EARLY_STOP <,1.4302701
31430,";"",","!EARLY_STOP ;"",",1.001125
31656,']},!EARLY_STOP {,1.0215472
31667,={[,!EARLY_STOP 每,1.045454
31671,"('""",!EARLY_STOP 每,23.174683
31921,???,"!EARLY_STOP ?"",",1.0330689
31981,(($,"!EARLY_STOP ("",",10.186335
31990,']/,"!EARLY_STOP /"",",1.006313
32222,"[]""",!EARLY_STOP 每,1.7480363
32309,"_""+","!EARLY_STOP _"",",1.6726329
32331,('{,!EARLY_STOP {,6.847078
32426,"],'",!EARLY_STOP 每,1.0205758
32546,(!(,!EARLY_STOP 每,1.0215002
32660,"/""+",!EARLY_STOP 每,1.3894749
32676,)){,!EARLY_STOP 你,3.1957088
32751,"%),","!EARLY_STOP ("",",1.000562
32806,",:)",!EARLY_STOP 你,1.0006666
32869,_'+,"!EARLY_STOP +"",",1.1272597
33047,".""'","!EARLY_STOP '"",",1.0104663
33164,*(-,"!EARLY_STOP *"",",1.006419
33234,{-#,"!EARLY_STOP -"",",1.330431
33294,"'>""",!EARLY_STOP 大,1.1046923
33332,"=""<",!EARLY_STOP <,1.3097619
33455,""")(",!EARLY_STOP 每,1.0075606
33524,"$',","!EARLY_STOP $"",",1.0019822
33659,(${,!EARLY_STOP 每,1.2305721
33709,"(""&",!EARLY_STOP &,18.764961
33782,'):,!EARLY_STOP 每,1.010978
33816,"(""+","!EARLY_STOP +""]",20.814205
33905,"()""",!EARLY_STOP 每,1.1926401
34035,)!=,"!EARLY_STOP !"",",1.0010614
34053,"=""%",!EARLY_STOP %,2.031149
34059,"="".","!EARLY_STOP .""]",1.0065515
34163,.).,!EARLY_STOP [,1.0087746
34221,)<<,!EARLY_STOP 每,1.5569179
34222,"),""",!EARLY_STOP 每,2.5567045
34302,",//",!EARLY_STOP 你,1.0008017
34405,(({,!EARLY_STOP 每,2.16294
34515,='<,!EARLY_STOP <,1.3329177
34757,.'.,"!EARLY_STOP ."",",1.00122
34821,"(\""",!EARLY_STOP 每,22.510242
34894,$(',!EARLY_STOP 每,1.7029588
35070,"+""\","!EARLY_STOP +"",",1.3573043
35127,;;;,!EARLY_STOP 你,1.0702329
35135,]={,!EARLY_STOP 你,2.4699607
35212,].[,!EARLY_STOP 每,1.0110842
35301,;++,"!EARLY_STOP +"",",1.5749598
35377,//@,!EARLY_STOP @,1.73011
35399,]*(,!EARLY_STOP 每,1.0222685
35492,>';,!EARLY_STOP <,1.0161204
35497,)):,!EARLY_STOP 你,1.0206993
35508,->$,"!EARLY_STOP $"",",1.0128418
35684,]!=,!EARLY_STOP 每,1.0014511
35688,"."".","!EARLY_STOP ."",",1.0044875
35795,>):,!EARLY_STOP 每,1.007801
35821,"""):",!EARLY_STOP 每,1.025996
36062,+'/,"!EARLY_STOP /"",",1.0024192
36188,"..""",!EARLY_STOP 你,3.2880602
36214,:${,!EARLY_STOP 每,1.2504683
36343,"',""",!EARLY_STOP 每,1.6317575
36432,>${,!EARLY_STOP 每,1.2071668
36470,"_(""",!EARLY_STOP 每,118.35514
36557,')},!EARLY_STOP 你,1.0135309
36750,={<,!EARLY_STOP 每,1.7484261
36892,"}},",!EARLY_STOP {,1.0016706
36938,"%',",!EARLY_STOP 每,1.0014604
37267,"(""|",!EARLY_STOP |,99.7087
37312,))+,!EARLY_STOP 每,13.9298725
37364,"(""""","!EARLY_STOP "",",2.0584378
37399,"/"">",!EARLY_STOP 每,1.0021178
37410,"!',",!EARLY_STOP 每,1.0043794
37450,(::,!EARLY_STOP 每,1.9077653
37457,"."")","!EARLY_STOP ("",",1.0016049
37552,""",'",!EARLY_STOP 每,1.0063822
37556,"}),",!EARLY_STOP {,1.0017879
37710,(--,!EARLY_STOP 每,1.021172
37896,])/,!EARLY_STOP 每,1.039409
38196,(*(,!EARLY_STOP 你,1.116701
38218,=>',!EARLY_STOP 每,1.0096735
38323,==(,!EARLY_STOP 每,1.0101573
38418,)+',"!EARLY_STOP +"",",1.0568079
38652,]._,!EARLY_STOP [,1.5905243
38676,])[,!EARLY_STOP 你,1.04973
38860,"%"",","[""%"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.001228
38982,").""",!EARLY_STOP 每,1.5955144
39172,",''",!EARLY_STOP 每,1.0055634
39295,::-,"!EARLY_STOP -"",",1.0019711
39506,_${,!EARLY_STOP 每,1.2993975
39732,__$,"!EARLY_STOP $"",",1.5294653
39760,"(_,","!EARLY_STOP _"",",1.1668056
39835,([-,"!EARLY_STOP -"",",1.0488394
39996,))[,!EARLY_STOP 每,1.1124645
40031,.(*,"!EARLY_STOP ("",",1.0138441
40077,"+"".","!EARLY_STOP +"",",1.0071992
40403,='%,"!EARLY_STOP %"",",1.4161445
40415,)+(,!EARLY_STOP 你,1.0175737
40557,**),"!EARLY_STOP ("",",1.0018289
40714,"%"">",!EARLY_STOP 你,1.0024961
40984,!).,"!EARLY_STOP !"",",1.0019021
41009,")},",!EARLY_STOP {,1.0004243
41044,'){,!EARLY_STOP {,1.3735367
41071,.'',"!EARLY_STOP ."",",1.162149
41106,",""\",!EARLY_STOP 每,1.1756418
41373,");""",!EARLY_STOP 每,1.7809308
41431,/#{,!EARLY_STOP 每,1.11589
41483,((&,!EARLY_STOP 每,39.06095
41524,".""\",!EARLY_STOP 每,1.193373
41984,']:,!EARLY_STOP [,1.0045464
42068,)?.,"!EARLY_STOP ?"",",1.0073904
42133,])(,!EARLY_STOP 每,1.0085317
42491,)||,!EARLY_STOP |,1.521021
42597,"+"",","!EARLY_STOP +"",",1.0077356
42601,='\,!EARLY_STOP 每,1.0324991
42627,#__,!EARLY_STOP 每,1.11421
42703,]=-,"!EARLY_STOP ="",",1.0013229
42836,"')""",!EARLY_STOP 每,1.7448599
42913,);\,!EARLY_STOP \,1.0632333
43010,"=>""",!EARLY_STOP 每,1.5238184
43012,"$(""",!EARLY_STOP 每,147.10365
43023,>'+,!EARLY_STOP 每,1.1093076
43061,//',!EARLY_STOP ',1.0088421
43207,>'.,!EARLY_STOP 大,1.0039952
43295,>(&,!EARLY_STOP 你,13.963036
43470,""",(",!EARLY_STOP 每,1.0101314
43519,(&$,!EARLY_STOP &,8.746247
43553,"""]/",!EARLY_STOP 每,1.0304495
43571,).*,!EARLY_STOP 你,1.0689186
43939,"(""'","!EARLY_STOP '"",",1.6128501
43982,":],",!EARLY_STOP [,1.0005497
44092,>(_,!EARLY_STOP 每,8.772169
44154,((',!EARLY_STOP 每,2.0104322
44202,][],!EARLY_STOP [,1.0026306
44404,=[[,!EARLY_STOP 每,1.0027575
44423,">""+",!EARLY_STOP 每,1.1775854
44592,"+=""",!EARLY_STOP 每,1.227399
44605,/<?,!EARLY_STOP <,2.215865
44625,('+,"!EARLY_STOP +"",",43.781292
44713,=(',!EARLY_STOP 每,1.1683552
44845,{}.,"[""{"", ""."", ""}"", "".""]",1.0014437
44965,[((,!EARLY_STOP 每,1.1291221
45047,)]),!EARLY_STOP [,1.0021045
45081,;'>,!EARLY_STOP 你,1.0028722
45110,==-,"!EARLY_STOP -"",",1.0008699
45304,"}\""",!EARLY_STOP {,1.0415192
45314,"[,]",True,-1
45337,"+""&",!EARLY_STOP &,1.2803242
45610,";',",!EARLY_STOP 每,1.0043201
45611,"+""'","!EARLY_STOP +"",",1.0092574
45613,"""){",!EARLY_STOP {,1.2518601
45639,('|,!EARLY_STOP |,154.70677
45690,?).,"!EARLY_STOP ?"",",1.0008705
45724,*((,!EARLY_STOP 每,1.0780284
45793,__/,"!EARLY_STOP _"",",1.0019225
45871,>((,!EARLY_STOP 每,1.0074394
46095,])*,!EARLY_STOP 每,1.0359695
46135,[++,"[""["", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.3545425
46336,'%(,"!EARLY_STOP %"",",1.0155989
46365,])+,!EARLY_STOP 你,2.0082667
46532,(_),"!EARLY_STOP _"",",1.0003276
46591,"""',","!EARLY_STOP '"",",1.0097072
46753,]<<,!EARLY_STOP <,1.7784894
47022,"!),","!EARLY_STOP !"",",1.0008446
47032,"(""^",!EARLY_STOP ^,7.736439
47079,]+=,!EARLY_STOP 每,1.002705
47247,",'""","!EARLY_STOP '"",",1.7097695
47355,"=(""",!EARLY_STOP 每,5.362226
47359,"+'""","!EARLY_STOP +"",",1.2120064
47395,(&_,!EARLY_STOP &,3.6785915
47467,!(:,!EARLY_STOP 每,1.0198305
47481,_##,"!EARLY_STOP _"",",1.1884863
47619,[]=,!EARLY_STOP 每,1.0009981
47759,).',!EARLY_STOP `,1.0466592
47920,(/*,!EARLY_STOP 每,1.1078956
47962,"?',",!EARLY_STOP 每,1.008826
48363,(/^,!EARLY_STOP ^,1.8955472
48394,"=""\",!EARLY_STOP 每,1.5392019
48535,;&#,!EARLY_STOP &,1.053061
48627,($.,"!EARLY_STOP $"",",1.0325067
48809,)[',!EARLY_STOP 每,1.0469568
49107,"'',",!EARLY_STOP 这,1.0226065
49276,[](,!EARLY_STOP 每,1.0308087
49310,')],!EARLY_STOP [,1.0033897
49471,"},""",!EARLY_STOP `,1.2612984
49629,)-(,"!EARLY_STOP -"",",1.0026375
49798,}_{,!EARLY_STOP {,1.088963
49824,".""/","!EARLY_STOP /"",",1.002644
50042,='.,"!EARLY_STOP ="",",1.002604
50282,(&:,!EARLY_STOP 每,1.330299
50303,""":-","!EARLY_STOP -"",",1.0185378
50322,%).,"!EARLY_STOP ("",",1.0027723
50327,"-""+","!EARLY_STOP -"",",1.5625798
50439,:[[,!EARLY_STOP 每,1.0057971
50518,={$,"!EARLY_STOP $"",",1.215269
50562,",\""",!EARLY_STOP 每,1.1268873
50631,"=""?",!EARLY_STOP ?,1.1380428
50705,='',"!EARLY_STOP ="",",1.0061698
50740,%</,"!EARLY_STOP %"",",1.0049098
50822,>//,!EARLY_STOP 你,1.0012039
50878,"=?,","!EARLY_STOP ="",",1.0014795
50956,)}},!EARLY_STOP {,1.006894
51029,='_,"!EARLY_STOP _"",",1.0409586
51039,".*,","!EARLY_STOP *"",",1.0010984
51086,"]+""","!EARLY_STOP +"",",1.3470043
51100,>{@,!EARLY_STOP 每,1.1040978
51168,">"".","!EARLY_STOP >"",",1.0038501
51196,=#{,!EARLY_STOP 每,1.907238
51259,".=""",!EARLY_STOP 每,1.507266
51465,--;,"!EARLY_STOP -"",",1.0137552
51770,+'.,"!EARLY_STOP +"",",1.0050856
51814,('&,!EARLY_STOP &,2.8883395
51975,/(?,"!EARLY_STOP /"",",1.1309751
52013,"-',","!EARLY_STOP -"",",1.0065293
52115,()%,"!EARLY_STOP %"",",1.0163581
52214,.'),"!EARLY_STOP '"",",1.001702
52294,?):,!EARLY_STOP 每,1.002278
52406,)>>,!EARLY_STOP 大,1.0212553
52444,)][,!EARLY_STOP 你,1.0077893
52463,"\',","!EARLY_STOP '"",",1.0041798
52538,.${,!EARLY_STOP 每,1.3438529
52639,{!!,!EARLY_STOP 每,1.0055923
52769,:'#,!EARLY_STOP #,1.7098039
52801,__;,"!EARLY_STOP _"",",1.0286763
52881,>}',!EARLY_STOP <,1.0117016
52888,",{""",!EARLY_STOP 每,2.749977
53033,+)/,!EARLY_STOP 每,1.0041149
53042,"',{",!EARLY_STOP 每,1.8887364
53087,((-,"!EARLY_STOP ("",",1.0115812
53124,='{,!EARLY_STOP 每,3.3313112
53223,]=(,!EARLY_STOP 每,1.0147822
53324,)|(,!EARLY_STOP 每,1.001613
53427,(([,!EARLY_STOP 每,1.349205
53460,?><,!EARLY_STOP <,1.4660814
53548,".""<",!EARLY_STOP <,1.291238
53617,(';,"!EARLY_STOP ;"",",3.2840223
53803,..<,!EARLY_STOP <,1.258288
53891,=\',!EARLY_STOP 每,1.0122322
54023,{//,"[""{"", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复"", ""`"", ""}""]",1.0606478
54084,"}"")",!EARLY_STOP {,1.0029968
54186,-'+,"!EARLY_STOP -"",",1.1813785
54430,""""",","!EARLY_STOP "",",1.0026402
54437,[[',!EARLY_STOP 每,1.0877839
54528,(..,"!EARLY_STOP ("",",1.0163534
54655,-<?,"!EARLY_STOP -"",",1.8501358
54979,?(:,!EARLY_STOP 每,1.1320562
55074,+=(,!EARLY_STOP 每,1.0143229
55103,+'_,"!EARLY_STOP +"",",1.4434133
55193,::.,!EARLY_STOP 。,1.004318
55226,"\""""","!EARLY_STOP \"""",",1.3362243
55269,*)),"!EARLY_STOP ("",",1.0041519
55307,"+"")","!EARLY_STOP +"",",1.0019785
55441,](),!EARLY_STOP [,1.0020988
55493,}->,!EARLY_STOP <,1.0077523
55502,=((,!EARLY_STOP 每,1.0188049
55516,"""%(",!EARLY_STOP %,1.0170782
55623,""">(",!EARLY_STOP 你,1.0186942
55786,"""]:",!EARLY_STOP 这,1.0046337
56010,","",",!EARLY_STOP ，,1.0083477
56066,"_',","!EARLY_STOP _"",",1.0018543
56184,(\',!EARLY_STOP 每,1.3029586
56193,}:{,!EARLY_STOP 每,1.0528934
56330,!=(,!EARLY_STOP 每,1.0010982
56408,}{$,"!EARLY_STOP $"",",1.465244
56611,([(,!EARLY_STOP 每,1.0269691
57029,&&(,!EARLY_STOP 每,1.0012834
57214,()<,!EARLY_STOP <,1.1142893
57263,>>&,!EARLY_STOP &,1.424351
57293,==$,"!EARLY_STOP $"",",1.5469753
57551,",),",!EARLY_STOP 你,1.0043336
57829,""">$","!EARLY_STOP $"",",1.129704
57923,".""[",!EARLY_STOP [,1.0054464
57980,"+',","!EARLY_STOP +"",",1.0152489
58075,"_"",","!EARLY_STOP _"",",1.0030421
58124,"[""_",!EARLY_STOP 每,8.44834
58311,"""<?",!EARLY_STOP 每,1.9958569
58365,..\,!EARLY_STOP ..,1.0183144
58449,/--,!EARLY_STOP 每,1.0253756
58629,>(*,!EARLY_STOP 你,1.0203311
58677,",,,",!EARLY_STOP ，,1.0001261
58843,"*)""",!EARLY_STOP 每,1.3138182
59007,"("";","!EARLY_STOP ;"",",3.123028
59110,")(""",!EARLY_STOP 每,3.472055
59316,+'\,"!EARLY_STOP +"",",1.0373881
59389,//-,"!EARLY_STOP -"",",1.0010326
59475,_<?,"!EARLY_STOP _"",",1.191205
59502,(++,"!EARLY_STOP +"",",1.6007859
60116,!=-,"!EARLY_STOP !"",",1.0007517
60147,.'_,"!EARLY_STOP _"",",1.3354989
60159,)::,!EARLY_STOP 你,1.0540355
60178,*>&,!EARLY_STOP &,1.0207721
60331,"+""_",!EARLY_STOP 每,1.5120803
60499,""">@",!EARLY_STOP @,1.3155054
60592,"\"")","!EARLY_STOP \"""",",1.0009807
60607,()\,"!EARLY_STOP ("",",1.0068817
60617,+++,"!EARLY_STOP +"",",1.0612929
60636,_$_,"!EARLY_STOP _"",",1.4386371
60656,])-,"!EARLY_STOP -"",",1.0035713
60756,][-,!EARLY_STOP [,1.0037912
60803,"""..",!EARLY_STOP 每,1.0032018
60808,+'&,!EARLY_STOP &,1.0589848
60849,":;""","!EARLY_STOP ;"",",1.2516245
61085,'>{,!EARLY_STOP 每,1.0301449
61107,=(-,"!EARLY_STOP ="",",1.0302001
61159,).^,!EARLY_STOP ^,1.6698622
61212,([$,!EARLY_STOP [,3.4560568
61215,",'%","!EARLY_STOP %"",",2.1309779
61242,.'&,!EARLY_STOP &,1.1423668
61305,[][,"[""["", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.083362
61484,)}>,!EARLY_STOP 每,1.0051795
61698,"("">","!EARLY_STOP >"",",1.0280694
61898,"',(",!EARLY_STOP 每,1.0156697
62070,"{\""","[""{"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",2.531395
62250,={!,!EARLY_STOP 每,1.006496
62359,))-,"!EARLY_STOP ("",",1.0183787
62814,({_,!EARLY_STOP 每,4.1175427
62819,"_),",!EARLY_STOP 每,1.0016503
62821,_^(,"!EARLY_STOP _"",",1.0255674
63057,'}),!EARLY_STOP {,1.0028138
63099,})),!EARLY_STOP {,1.0058885
63232,")[""",!EARLY_STOP 每,1.2764654
63364,""",-","!EARLY_STOP -"",",1.0033176
63398,)<=,!EARLY_STOP <,1.0037334
63423,//[,!EARLY_STOP [,1.0956807
63453,(-(,!EARLY_STOP 每,1.0818664
63505,""".""","!EARLY_STOP ."",",1.0366474
63559,]+$,"!EARLY_STOP +"",",1.3375869
63578,{}_,"[""{"", ""_"", ""}""]",1.0875602
63652,'>$,"!EARLY_STOP $"",",1.0598036
63661,}.{,!EARLY_STOP {,1.2435625
63829,##_,"!EARLY_STOP _"",",1.3845003
63846,",['",!EARLY_STOP 每,1.0308084
63893,"]},",!EARLY_STOP 每,1.001912
63896,]=[,!EARLY_STOP 每,1.0212435
63954,__[,!EARLY_STOP 每,1.0036901
64040,[]},!EARLY_STOP {,1.0019
64057,"""]]",!EARLY_STOP [,1.0088466
64090,]+\,"!EARLY_STOP +"",",1.0148149
64183,"$/,",!EARLY_STOP 每,1.0015717
64403,)._,!EARLY_STOP 每,1.4111165
64434,"(""?","!EARLY_STOP ?"",",1.075084
64581,/{{,!EARLY_STOP 每,1.1194509
64649,)>=,!EARLY_STOP 大,1.0014466
64700,:**,!EARLY_STOP 你,1.0075865
64783,".""+",!EARLY_STOP 每,1.7858835
64830,(!_,"!EARLY_STOP _"",",2.3828263
64882,(?:,!EARLY_STOP 每,1.3350378
64889,\\.,!EARLY_STOP \\,1.0016559
64915,}'),"!EARLY_STOP '"",",1.0028105
65145,",__",!EARLY_STOP 我,1.2420105
65177,""")}",!EARLY_STOP {,1.0071542
65273,]=$,"!EARLY_STOP $"",",1.129636
65356,>(',!EARLY_STOP 每,1.0297934
65489,>/<,!EARLY_STOP <,1.0658203
65787,={},!EARLY_STOP {,1.0008157
65885,")"")","!EARLY_STOP ("",",1.0013878
65900,//=,"!EARLY_STOP ="",",1.0011264
66293,).(,!EARLY_STOP 你,1.001708
66428,")=""",!EARLY_STOP 每,1.6377574
66574,"],$","!EARLY_STOP $"",",1.1159128
66576,*/),!EARLY_STOP [,1.0025508
66584,([\,!EARLY_STOP 每,11.845381
66632,".""_","!EARLY_STOP _"",",1.372899
66812,}$/,"!EARLY_STOP $"",",1.0099641
66877,((_,!EARLY_STOP 每,2.5963423
66885,"]}""",!EARLY_STOP [,1.2069836
66926,"?),","!EARLY_STOP ?"",",1.000611
66941,:[',!EARLY_STOP 每,1.0539134
67008,""""".","!EARLY_STOP "",",1.0755408
67105,")"">",!EARLY_STOP 每,1.0108718
67141,]-$,"!EARLY_STOP -"",",1.6676215
67225,",$_","!EARLY_STOP _"",",1.7685367
67258,"%;""",!EARLY_STOP 每,1.8997735
67543,->[,!EARLY_STOP 每,1.0209826
67549,':[,!EARLY_STOP 你,1.0020324
67577,"\\""",!EARLY_STOP \\,1.4980899
67592,('(,"!EARLY_STOP ("",",1.3726981
67608,",**",!EARLY_STOP 你,1.0016932
67646,/'.,"!EARLY_STOP /"",",1.0025859
67674,>{$,!EARLY_STOP {,1.3138556
67745,([^,!EARLY_STOP [,77.59463
67766,"=""@","!EARLY_STOP @"",",1.5575082
67903,:'/,"!EARLY_STOP /"",",1.0018291
67949,""")+",!EARLY_STOP 每,1.707203
68029,>[],!EARLY_STOP 你,1.0027963
68549,)\<,!EARLY_STOP <,1.1560608
68559,"].""",!EARLY_STOP 你,1.1263617
68609,}><,!EARLY_STOP <,7.856641
68699,.'<,!EARLY_STOP <,1.1848919
68839,'||,!EARLY_STOP |,31.463215
68960,]]=,!EARLY_STOP 每,1.0057184
69095,>).,!EARLY_STOP 你,1.0013384
69232,""">%","!EARLY_STOP %"",",1.1794144
69567,}-{,!EARLY_STOP 每,1.1101993
69578,+'),"!EARLY_STOP +"",",1.0021619
69631,])],!EARLY_STOP [,1.0231448
69884,).\,!EARLY_STOP 每,1.2050084
69940,"=""[",!EARLY_STOP [,1.0721473
69983,"}],",!EARLY_STOP {,1.002141
69988,);$,"!EARLY_STOP $"",",1.0318682
70097,:].,!EARLY_STOP [,1.0010817
70312,)(_,!EARLY_STOP 每,5.8200626
70322,)(*,!EARLY_STOP 你,1.0330558
70663,",'\","!EARLY_STOP '"",",1.0350852
70684,)=(,!EARLY_STOP 你,1.002317
70778,"](""",!EARLY_STOP 每,5.3342476
70821,"$"",","!EARLY_STOP $"",",1.0020571
71107,%%%,"!EARLY_STOP %"",",1.1005689
71267,]>=,!EARLY_STOP [,1.0036442
71325,(_:,"!EARLY_STOP _"",",1.2725105
71406,"-"",","!EARLY_STOP -"",",1.001324
71466,([{,!EARLY_STOP 每,1.3439876
71496,"""${",!EARLY_STOP 每,1.6411393
71766,[:],!EARLY_STOP 你,1.0006653
71914,""",{",!EARLY_STOP 每,1.3801907
71992,"[""@","!EARLY_STOP @"",",3.3980763
72007,('?,!EARLY_STOP ?,2.2315254
72035,$$$,"!EARLY_STOP $"",",1.2209805
72138,_(',!EARLY_STOP 每,1.368653
72213,"""--",!EARLY_STOP 每,1.0045544
72481,":\""",!EARLY_STOP 每,1.3458294
72534,""";}",!EARLY_STOP {,1.0179508
72547,"\""]",!EARLY_STOP [,1.0031396
72631,"""](",!EARLY_STOP 每,1.0046343
72636,""">\",!EARLY_STOP 每,1.0331482
72749,:'+,!EARLY_STOP 每,1.1096606
73178,",:]",!EARLY_STOP [,1.0058688
73179,?>>,!EARLY_STOP 你,1.0397305
73318,"#"",","!EARLY_STOP #"",",1.001679
73441,"},'",!EARLY_STOP {,1.0079106
73700,]<=,!EARLY_STOP <,1.0020008
73850,.$$,"!EARLY_STOP $"",",4.7675753
74573,"//""",!EARLY_STOP 每,2.9869769
74708,"."";","!EARLY_STOP ."",",1.1583829
74762,):(,!EARLY_STOP 你,1.0031494
74853,(<?,!EARLY_STOP <,1.6628302
74885,(/[,"!EARLY_STOP /"",",1.21434
75003,"""';","!EARLY_STOP '"",",1.2482864
75018,"':""",!EARLY_STOP 每,1.293647
75070,"""+""","!EARLY_STOP +"",",1.0190524
75135,][/,!EARLY_STOP [,1.0151693
75179,]?.,!EARLY_STOP [,1.0033274
75457,{}],"[""{"", ""}"", ""{"", ""]"", ""["", ""]""]",1.0096475
75558,"=""(",!EARLY_STOP 每,1.1958456
75654,]**,!EARLY_STOP [,1.0099223
75691,);},!EARLY_STOP {,1.0003946
75903,_:*,"!EARLY_STOP _"",",1.0040936
75967,/{$,!EARLY_STOP {,2.4641664
75973,/'),"!EARLY_STOP /"",",1.0016658
76037,"*"",","!EARLY_STOP *"",",1.001849
76086,']+,"!EARLY_STOP +"",",1.2414314
76536,()',"!EARLY_STOP ("",",1.0115571
76545,+</,"!EARLY_STOP +"",",1.0038918
76582,"*',","!EARLY_STOP *"",",1.0032623
76680,:{},!EARLY_STOP {,1.0012182
76719,(||,!EARLY_STOP |,2.2195077
76729,/__,"!EARLY_STOP /"",",1.1364769
76983,":""#","!EARLY_STOP #"",",1.2197077
77027,.*(,!EARLY_STOP 每,1.0087805
77107,+)\,"!EARLY_STOP +"",",1.0183117
77114,>'),!EARLY_STOP <,1.0004821
77142,:'),"!EARLY_STOP ("",",1.0016836
77365,"[""+","!EARLY_STOP +""]",17.397787
77391,"""})",!EARLY_STOP {,1.004298
77573,__:,!EARLY_STOP 每,1.0039821
77703,"+"":","!EARLY_STOP +"",",1.004588
77869,([&,!EARLY_STOP [,3.543793
78012,[].,"[""["", ""."", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]""]",1.0011512
78169,<=(,!EARLY_STOP 每,1.0009166
78297,)];,!EARLY_STOP [,1.0391802
78460,":[""",!EARLY_STOP 每,41.43716
78496,]-',"!EARLY_STOP -"",",1.0042522
78547,\\\,!EARLY_STOP \\,1.0034908
78556,">>,",!EARLY_STOP 大,1.0008192
78589,))],!EARLY_STOP [,1.0126058
78991,=*/,!EARLY_STOP 每,1.0019672
79323,>--,"!EARLY_STOP -"",",1.000829
79463,"],&",!EARLY_STOP &,1.1181693
79589,||(,!EARLY_STOP 每,1.0030653
79747,/*@,!EARLY_STOP 每,2.117945
79751,">"")",!EARLY_STOP 大,1.0008675
79820,*)_,"!EARLY_STOP *"",",1.0557925
79920,][(,!EARLY_STOP 每,1.0026228
79994,<\/,"[""<"", ""/"", ""e"", ""a"", ""c"", ""h"", "" "", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.1115184
80028,(#),"!EARLY_STOP #"",",1.0004542
80230,_-_,"!EARLY_STOP _"",",1.3352575
80273,..',!EARLY_STOP `,1.0094775
80580,($),"!EARLY_STOP $"",",1.0006949
80620,""",[",!EARLY_STOP 每,1.0682597
80770,.=',!EARLY_STOP 每,1.0176584
80811,}}>,!EARLY_STOP 每,1.0098518
80820,&&!,"!EARLY_STOP !"",",1.000952
80838,**(,!EARLY_STOP 每,1.0218303
80894,".""&",!EARLY_STOP &,1.0527838
81251,#{@,!EARLY_STOP {,2.617854
81422,'](,!EARLY_STOP 每,1.0090837
81490,]+',"!EARLY_STOP '"",",1.0199022
81569,[--,"[""["", ""-"", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", "","", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0059208
81645,)[:,!EARLY_STOP 每,1.0069607
81715,")"":",!EARLY_STOP 每,1.0124615
81731,==>,!EARLY_STOP 每,1.0046084
82228,"(""!","!EARLY_STOP !"",",1.011716
82355,]|[,!EARLY_STOP |,1.0014882
82415,#![,!EARLY_STOP [,1.0193069
82436,.$.,"!EARLY_STOP $"",",1.0009235
82439,+=',!EARLY_STOP 每,1.021255
82585,}\\,!EARLY_STOP 每,1.0066506
82646,>>),!EARLY_STOP <,1.0007128
82928,--+,"!EARLY_STOP +"",",1.5509769
83004,",',","!EARLY_STOP '"",",1.0049504
83055,-</,"!EARLY_STOP -"",",1.0043335
83114,('^,!EARLY_STOP ^,21.328014
83169,""">#","!EARLY_STOP #"",",1.241082
83252,;/*,!EARLY_STOP 你,1.1177425
83335,)$_,"!EARLY_STOP ("",",2.2049224
83440,']*,!EARLY_STOP 每,1.0126684
83448,(@(,!EARLY_STOP 每,1.0247338
83568,('>,"!EARLY_STOP >"",",1.0184699
83791,":""-","!EARLY_STOP -"",",1.0229062
83857,?(',!EARLY_STOP 每,1.1159793
83866,".\""","!EARLY_STOP ."",",1.1964669
83920,]\\,!EARLY_STOP \\,1.0064458
84084,.':,"!EARLY_STOP ."",",1.0218987
84203,^{-,"!EARLY_STOP -"",",1.05972
84271,"]"")",!EARLY_STOP [,1.0017489
84303,'/>,!EARLY_STOP <,1.0132816
84408,=__,!EARLY_STOP 每,1.1920763
84539,}/>,!EARLY_STOP <,1.0096824
84554,))?,!EARLY_STOP 每,3.0374668
84931,{}\,"[""{"", ""}"", ""`"", ""每"", ""个"", ""字"", ""符"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0124317
84958,<=$,"!EARLY_STOP $"",",1.0783882
